Date,Price
24/01/1996,402.50
25/01/1996,406.60
26/01/1996,406.50
29/01/1996,404.50
30/01/1996,406.60
31/01/1996,405.60
01/02/1996,409.10
02/02/1996,414.50
05/02/1996,414.80
06/02/1996,412.30
07/02/1996,414.20
08/02/1996,407.90
09/02/1996,408.00
12/02/1996,404.50
13/02/1996,403.20
14/02/1996,403.10
15/02/1996,404.60
16/02/1996,404.90
19/02/1996,405.40
20/02/1996,402.20
21/02/1996,396.80
22/02/1996,399.70
23/02/1996,398.30
26/02/1996,399.00
27/02/1996,399.50
28/02/1996,397.60
29/02/1996,400.70
01/03/1996,398.40
04/03/1996,393.70
05/03/1996,393.60
06/03/1996,393.60
07/03/1996,393.90
08/03/1996,396.80
11/03/1996,395.80
12/03/1996,396.30
13/03/1996,396.50
14/03/1996,395.50
15/03/1996,395.70
18/03/1996,394.00
19/03/1996,395.10
20/03/1996,394.90
21/03/1996,395.80
22/03/1996,397.70
25/03/1996,397.90
26/03/1996,399.90
27/03/1996,400.40
28/03/1996,398.70
29/03/1996,396.40
01/04/1996,394.20
02/04/1996,394.40
03/04/1996,394.70
04/04/1996,393.80
05/04/1996,393.80
08/04/1996,393.80
09/04/1996,396.30
10/04/1996,394.60
11/04/1996,394.30
12/04/1996,394.80
15/04/1996,393.20
16/04/1996,393.50
17/04/1996,391.10
18/04/1996,390.50
19/04/1996,390.90
22/04/1996,391.00
23/04/1996,391.80
24/04/1996,390.80
25/04/1996,393.30
26/04/1996,391.90
29/04/1996,390.90
30/04/1996,391.30
01/05/1996,392.30
02/05/1996,392.40
03/05/1996,394.00
06/05/1996,394.00
07/05/1996,393.70
08/05/1996,394.80
09/05/1996,392.70
10/05/1996,393.20
13/05/1996,391.00
14/05/1996,390.70
15/05/1996,392.20
16/05/1996,391.90
17/05/1996,392.00
20/05/1996,390.90
21/05/1996,391.00
22/05/1996,390.80
23/05/1996,391.40
24/05/1996,390.90
27/05/1996,390.90
28/05/1996,392.00
29/05/1996,391.00
30/05/1996,391.30
31/05/1996,390.60
03/06/1996,390.70
04/06/1996,389.70
05/06/1996,387.70
06/06/1996,384.90
07/06/1996,386.60
10/06/1996,385.70
11/06/1996,384.90
12/06/1996,384.80
13/06/1996,384.70
14/06/1996,384.10
17/06/1996,385.00
18/06/1996,384.90
19/06/1996,386.30
20/06/1996,384.40
21/06/1996,383.20
24/06/1996,384.20
25/06/1996,385.10
26/06/1996,383.80
27/06/1996,383.00
28/06/1996,382.00
01/07/1996,381.60
02/07/1996,382.00
03/07/1996,382.00
04/07/1996,381.00
05/07/1996,381.50
08/07/1996,381.90
09/07/1996,382.90
10/07/1996,383.00
11/07/1996,382.70
12/07/1996,383.60
15/07/1996,382.80
16/07/1996,384.30
17/07/1996,383.40
18/07/1996,384.00
19/07/1996,384.50
22/07/1996,384.90
23/07/1996,385.10
24/07/1996,384.40
25/07/1996,384.80
26/07/1996,385.20
29/07/1996,384.50
30/07/1996,384.80
31/07/1996,385.30
01/08/1996,386.30
02/08/1996,386.40
05/08/1996,389.80
06/08/1996,388.50
07/08/1996,388.00
08/08/1996,387.60
09/08/1996,387.50
12/08/1996,387.20
13/08/1996,387.60
14/08/1996,386.70
15/08/1996,386.20
16/08/1996,386.20
19/08/1996,386.40
20/08/1996,387.10
21/08/1996,386.80
22/08/1996,387.00
23/08/1996,387.00
26/08/1996,387.00
27/08/1996,388.80
28/08/1996,388.50
29/08/1996,388.00
30/08/1996,386.50
02/09/1996,386.60
03/09/1996,387.50
04/09/1996,385.60
05/09/1996,386.00
06/09/1996,385.40
09/09/1996,384.60
10/09/1996,383.10
11/09/1996,383.50
12/09/1996,382.10
13/09/1996,382.80
16/09/1996,382.80
17/09/1996,383.50
18/09/1996,383.00
19/09/1996,382.80
20/09/1996,381.80
23/09/1996,381.00
24/09/1996,382.30
25/09/1996,382.40
26/09/1996,380.50
27/09/1996,380.70
30/09/1996,379.00
01/10/1996,378.70
02/10/1996,380.30
03/10/1996,378.90
04/10/1996,380.70
07/10/1996,380.10
08/10/1996,380.90
09/10/1996,381.40
10/10/1996,381.80
11/10/1996,380.80
14/10/1996,380.90
15/10/1996,381.00
16/10/1996,381.50
17/10/1996,380.60
18/10/1996,380.00
21/10/1996,381.00
22/10/1996,383.40
23/10/1996,383.50
24/10/1996,383.00
25/10/1996,382.60
28/10/1996,382.90
29/10/1996,381.70
30/10/1996,379.70
31/10/1996,379.50
01/11/1996,377.60
04/11/1996,378.70
05/11/1996,379.30
06/11/1996,378.00
07/11/1996,378.60
08/11/1996,378.20
11/11/1996,380.50
12/11/1996,381.90
13/11/1996,383.60
14/11/1996,383.00
15/11/1996,379.30
18/11/1996,379.10
19/11/1996,378.20
20/11/1996,379.10
21/11/1996,377.00
22/11/1996,377.00
25/11/1996,375.40
26/11/1996,373.50
27/11/1996,373.00
28/11/1996,372.70
29/11/1996,371.30
02/12/1996,370.80
03/12/1996,367.40
04/12/1996,370.90
05/12/1996,369.00
06/12/1996,370.30
09/12/1996,369.00
10/12/1996,368.30
11/12/1996,368.30
12/12/1996,368.60
13/12/1996,369.00
16/12/1996,368.30
17/12/1996,368.20
18/12/1996,368.70
19/12/1996,369.00
20/12/1996,369.00
23/12/1996,368.80
24/12/1996,368.80
25/12/1996,368.80
26/12/1996,368.80
27/12/1996,369.40
30/12/1996,369.30
31/12/1996,369.30
01/01/1997,369.30
02/01/1997,366.60
03/01/1997,364.00
06/01/1997,358.50
07/01/1997,359.00
08/01/1997,356.60
09/01/1997,356.50
10/01/1997,358.30
13/01/1997,359.60
14/01/1997,357.40
15/01/1997,354.50
16/01/1997,353.10
17/01/1997,355.80
20/01/1997,353.10
21/01/1997,354.70
22/01/1997,351.20
23/01/1997,348.00
24/01/1997,352.50
27/01/1997,353.60
28/01/1997,353.70
29/01/1997,351.10
30/01/1997,349.30
31/01/1997,345.50
03/02/1997,344.30
04/02/1997,345.70
05/02/1997,343.40
06/02/1997,342.80
07/02/1997,339.80
10/02/1997,340.40
11/02/1997,339.40
12/02/1997,337.70
13/02/1997,342.70
14/02/1997,342.40
17/02/1997,344.10
18/02/1997,345.00
19/02/1997,346.30
20/02/1997,345.00
21/02/1997,353.30
24/02/1997,353.10
25/02/1997,353.10
26/02/1997,354.80
27/02/1997,360.00
28/02/1997,358.60
03/03/1997,362.20
04/03/1997,359.40
05/03/1997,354.50
06/03/1997,353.10
07/03/1997,350.30
10/03/1997,350.30
11/03/1997,352.00
12/03/1997,351.40
13/03/1997,352.90
14/03/1997,352.80
17/03/1997,351.40
18/03/1997,346.30
19/03/1997,349.10
20/03/1997,352.00
21/03/1997,352.80
24/03/1997,350.20
25/03/1997,349.60
26/03/1997,346.10
27/03/1997,348.20
28/03/1997,348.20
31/03/1997,348.20
01/04/1997,350.00
02/04/1997,351.10
03/04/1997,348.80
04/04/1997,347.40
07/04/1997,349.00
08/04/1997,349.10
09/04/1997,347.80
10/04/1997,347.60
11/04/1997,348.00
14/04/1997,346.80
15/04/1997,343.00
16/04/1997,339.90
17/04/1997,340.40
18/04/1997,342.10
21/04/1997,342.30
22/04/1997,341.60
23/04/1997,341.00
24/04/1997,340.90
25/04/1997,342.30
28/04/1997,340.20
29/04/1997,339.30
30/04/1997,340.20
01/05/1997,339.30
02/05/1997,339.70
05/05/1997,339.70
06/05/1997,342.50
07/05/1997,341.10
08/05/1997,343.80
09/05/1997,345.90
12/05/1997,348.20
13/05/1997,348.90
14/05/1997,349.10
15/05/1997,346.40
16/05/1997,344.50
19/05/1997,340.70
20/05/1997,343.00
21/05/1997,342.70
22/05/1997,342.80
23/05/1997,342.60
26/05/1997,342.60
27/05/1997,343.70
28/05/1997,342.80
29/05/1997,343.90
30/05/1997,345.60
02/06/1997,343.90
03/06/1997,343.60
04/06/1997,341.80
05/06/1997,340.80
06/06/1997,344.00
09/06/1997,344.30
10/06/1997,343.80
11/06/1997,343.80
12/06/1997,342.20
13/06/1997,341.40
16/06/1997,341.50
17/06/1997,342.20
18/06/1997,341.60
19/06/1997,340.20
20/06/1997,338.20
23/06/1997,338.00
24/06/1997,338.40
25/06/1997,338.50
26/06/1997,337.00
27/06/1997,336.60
30/06/1997,334.60
01/07/1997,333.70
02/07/1997,332.20
03/07/1997,332.60
04/07/1997,324.50
07/07/1997,318.00
08/07/1997,320.80
09/07/1997,317.30
10/07/1997,319.80
11/07/1997,319.50
14/07/1997,321.70
15/07/1997,319.80
16/07/1997,319.50
17/07/1997,319.40
18/07/1997,324.20
21/07/1997,326.20
22/07/1997,328.30
23/07/1997,324.90
24/07/1997,322.00
25/07/1997,324.10
28/07/1997,325.80
29/07/1997,326.60
30/07/1997,327.60
31/07/1997,326.40
01/08/1997,324.10
04/08/1997,323.60
05/08/1997,321.10
06/08/1997,319.40
07/08/1997,321.00
08/08/1997,323.70
11/08/1997,327.70
12/08/1997,326.20
13/08/1997,326.20
14/08/1997,326.20
15/08/1997,324.70
18/08/1997,322.60
19/08/1997,323.50
20/08/1997,322.10
21/08/1997,323.00
22/08/1997,324.00
25/08/1997,324.00
26/08/1997,325.50
27/08/1997,324.80
28/08/1997,325.90
29/08/1997,325.40
01/09/1997,324.50
02/09/1997,322.40
03/09/1997,321.70
04/09/1997,321.70
05/09/1997,321.30
08/09/1997,321.50
09/09/1997,321.70
10/09/1997,320.80
11/09/1997,321.70
12/09/1997,323.40
15/09/1997,322.30
16/09/1997,321.00
17/09/1997,320.50
18/09/1997,320.90
19/09/1997,322.10
22/09/1997,320.90
23/09/1997,320.90
24/09/1997,322.70
25/09/1997,324.60
26/09/1997,326.70
29/09/1997,327.10
30/09/1997,332.10
01/10/1997,337.20
02/10/1997,333.40
03/10/1997,331.70
06/10/1997,332.50
07/10/1997,332.00
08/10/1997,332.60
09/10/1997,333.40
10/10/1997,328.90
13/10/1997,328.20
14/10/1997,327.80
15/10/1997,326.50
16/10/1997,327.40
17/10/1997,324.30
20/10/1997,323.90
21/10/1997,323.30
22/10/1997,322.50
23/10/1997,324.30
24/10/1997,316.70
27/10/1997,311.80
28/10/1997,312.40
29/10/1997,313.50
30/10/1997,316.80
31/10/1997,311.40
03/11/1997,313.80
04/11/1997,315.40
05/11/1997,313.50
06/11/1997,312.10
07/11/1997,308.70
10/11/1997,310.80
11/11/1997,312.70
12/11/1997,308.20
13/11/1997,308.20
14/11/1997,301.80
17/11/1997,303.80
18/11/1997,304.10
19/11/1997,306.00
20/11/1997,302.70
21/11/1997,303.90
24/11/1997,305.00
25/11/1997,300.70
26/11/1997,297.00
27/11/1997,296.00
28/11/1997,296.80
01/12/1997,294.40
02/12/1997,295.10
03/12/1997,293.00
04/12/1997,289.40
05/12/1997,287.40
08/12/1997,287.50
09/12/1997,283.30
10/12/1997,286.30
11/12/1997,284.80
12/12/1997,283.00
15/12/1997,283.60
16/12/1997,285.50
17/12/1997,287.90
18/12/1997,290.00
19/12/1997,288.90
22/12/1997,290.50
23/12/1997,292.50
24/12/1997,292.50
25/12/1997,292.50
26/12/1997,292.50
29/12/1997,293.10
30/12/1997,290.20
31/12/1997,290.20
01/01/1998,290.20
02/01/1998,288.00
05/01/1998,284.40
06/01/1998,282.80
07/01/1998,281.60
08/01/1998,281.70
09/01/1998,278.70
12/01/1998,278.90
13/01/1998,279.50
14/01/1998,282.50
15/01/1998,282.50
16/01/1998,290.00
19/01/1998,287.30
20/01/1998,288.40
21/01/1998,291.00
22/01/1998,293.80
23/01/1998,291.00
26/01/1998,302.80
27/01/1998,298.90
28/01/1998,300.00
29/01/1998,302.50
30/01/1998,304.90
02/02/1998,301.50
03/02/1998,298.40
04/02/1998,298.20
05/02/1998,298.50
06/02/1998,299.10
09/02/1998,300.60
10/02/1998,299.50
11/02/1998,298.50
12/02/1998,299.50
13/02/1998,299.20
16/02/1998,298.20
17/02/1998,299.30
18/02/1998,298.20
19/02/1998,298.00
20/02/1998,296.70
23/02/1998,292.70
24/02/1998,291.40
25/02/1998,292.30
26/02/1998,293.00
27/02/1998,297.40
02/03/1998,298.40
03/03/1998,297.00
04/03/1998,296.80
05/03/1998,293.70
06/03/1998,294.90
09/03/1998,293.90
10/03/1998,294.40
11/03/1998,294.10
12/03/1998,293.90
13/03/1998,294.60
16/03/1998,294.20
17/03/1998,293.80
18/03/1998,290.40
19/03/1998,291.50
20/03/1998,292.40
23/03/1998,293.00
24/03/1998,300.30
25/03/1998,299.30
26/03/1998,299.60
27/03/1998,302.00
30/03/1998,301.90
31/03/1998,301.00
01/04/1998,301.00
02/04/1998,300.30
03/04/1998,306.00
06/04/1998,310.60
07/04/1998,309.20
